series,period,date,value,affordability_pct,price_value,wage_value,price_pct_change,wage_pct_change,base_period,denominator_series,denominator_source_table,source_table,source_level,ine_category,note,observations
Vestido y calzado,2010,2010-01-01,0.940512968627638,-5.948703137236199,88.65258333333333,19017.09,8.201755099716014,4.235217381771927,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2011,2011-01-01,0.9290897949767071,-7.091020502329293,88.89483333333334,19303.51,8.497424714603063,5.805123764004283,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2012,2012-01-01,0.9444276906566926,-5.557230934330737,89.13341666666668,19040.98,8.788619110000905,4.366161671526592,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2013,2013-01-01,0.9453817664881989,-5.461823351180106,89.17041666666667,19029.66,8.833778143028015,4.304115235359873,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2014,2014-01-01,0.9349290230865535,-6.507097691344654,89.26941666666666,19263.78,8.954609069235708,5.587358312687707,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2015,2015-01-01,0.9282179232938131,-7.178207670618686,89.56125000000002,19466.49,9.310795856760446,6.698438973054754,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2016,2016-01-01,0.9357284756469854,-6.427152435301464,90.12883333333333,19432.62,10.003539491777813,6.512792966608916,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2017,2017-01-01,0.921402331742676,-7.859766825732395,90.56433333333332,19830.12,10.53507351565106,8.691543706562,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2018,2018-01-01,0.9178076318352552,-8.219236816474485,91.34066666666666,20078.44,11.482599532949834,10.052618885795074,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2019,2019-01-01,0.9139832773507756,-8.601672264922444,92.19491666666666,20351.02,12.525223964393529,11.54666637433952,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2020,2020-01-01,0.8979021445252717,-10.209785547472826,93.10558333333334,20920.12,13.636705750250222,14.665979697879884,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2021,2021-01-01,0.8769268650210229,-12.30731349789771,94.05391666666667,21638.69,14.794160245404765,18.604558110981984,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2022,2022-01-01,0.8704145458929914,-12.95854541070086,96.56708333333334,22383.11,17.861516367098208,22.68482383635526,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2023,2023-01-01,0.8530053401492341,-14.699465985076587,98.71941666666667,23349.0,20.48847020724336,27.978996294753443,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Vestido y calzado,2024,2024-01-01,0.82019529017055,-17.980470982944997,99.58999999999999,24497.17,21.551029707320634,34.27226984718597,2008,Salario mediano bruto anual,28191,76125,Grupo,03 Vestido y calzado,,12
Servicios móviles,2017,2017-01-01,1.0,0.0,115.14108333333333,19830.12,0.0,0.0,2017,Salario mediano bruto anual,28191,79184,Subclase,08.3.2.0 Servicios de comunicación móvil,Disponible desde 2017; porcentaje acumulado desde esa media anual.,12
Servicios móviles,2018,2018-01-01,1.000506031792694,0.05060317926939284,116.64191666666666,20078.44,1.3034733475526084,1.2522364968038602,2017,Salario mediano bruto anual,28191,79184,Subclase,08.3.2.0 Servicios de comunicación móvil,Disponible desde 2017; porcentaje acumulado desde esa media anual.,12
Servicios móviles,2019,2019-01-01,0.9898987263985338,-1.0101273601466176,116.972,20351.02,1.5901506340409988,2.6268121423370205,2017,Salario mediano bruto anual,28191,79184,Subclase,08.3.2.0 Servicios de comunicación móvil,Disponible desde 2017; porcentaje acumulado desde esa media anual.,12
Servicios móviles,2020,2020-01-01,0.9193481683063387,-8.06518316936613,111.67325,20920.12,-3.0118123201029467,5.496688875306854,2017,Salario mediano bruto anual,28191,79184,Subclase,08.3.2.0 Servicios de comunicación móvil,Disponible desde 2017; porcentaje acumulado desde esa media anual.,12
Servicios móviles,2021,2021-01-01,0.8508379436332925,-14.916205636670753,106.90125,21638.69,-7.156293040494511,9.120317980930025,2017,Salario mediano bruto anual,28191,79184,Subclase,08.3.2.0 Servicios de comunicación móvil,Disponible desde 2017; porcentaje acumulado desde esa media anual.,12
Servicios móviles,2022,2022-01-01,0.7919400615380606,-20.80599384619394,102.92424999999999,22383.11,-10.610316474064795,12.874304341073085,2017,Salario mediano bruto anual,28191,79184,Subclase,08.3.2.0 Servicios de comunicación móvil,Disponible desde 2017; porcentaje acumulado desde esa media anual.,12
Servicios móviles,2023,2023-01-01,0.7542909631065108,-24.57090368934892,102.2615,23349.0,-11.18591467134884,17.745127109669532,2017,Salario mediano bruto anual,28191,79184,Subclase,08.3.2.0 Servicios de comunicación móvil,Disponible desde 2017; porcentaje acumulado desde esa media anual.,12
Servicios móviles,2024,2024-01-01,0.7249733117877477,-27.502668821225228,103.12,24497.17,-10.440307651555003,23.53515762889988,2017,Salario mediano bruto anual,28191,79184,Subclase,08.3.2.0 Servicios de comunicación móvil,Disponible desde 2017; porcentaje acumulado desde esa media anual.,12
Juguetes,2008,2008-01-01,1.0,0.0,153.69458333333333,18244.4,-4.722901972817906,0.0,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2009,2009-01-01,0.9523674782011573,-4.76325217988427,150.85758333333334,18803.28,-6.4815919750340845,3.0632961347043297,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2010,2010-01-01,0.917989089119408,-8.201091088059197,147.06541666666666,19017.09,-8.832401140844503,4.235217381771927,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2011,2011-01-01,0.8774393689308569,-12.256063106914306,142.68633333333332,19303.51,-11.54704692061358,5.805123764004283,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2012,2012-01-01,0.8667459304677262,-13.32540695322738,139.0305,19040.98,-13.813341433515236,4.366161671526592,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2013,2013-01-01,0.8423898859053731,-15.76101140946269,135.04333333333332,19029.66,-16.285033415833283,4.304115235359873,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2014,2014-01-01,0.8025897894222687,-19.741021057773132,130.24591666666666,19263.78,-19.25900899853753,5.587358312687707,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2015,2015-01-01,0.7768205372810429,-22.317946271895707,127.39058333333332,19466.49,-21.029064051878365,6.698438973054754,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2016,2016-01-01,0.7536333070306148,-24.636669296938518,123.37308333333334,19432.62,-23.519560027875375,6.512792966608916,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2017,2017-01-01,0.7049962543091552,-29.500374569084475,117.77175,19830.12,-26.991893102395505,8.691543706562,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2018,2018-01-01,0.6837637851565512,-31.623621484344877,115.65516666666667,20078.44,-28.303988254736257,10.052618885795074,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2019,2019-01-01,0.6583944065429616,-34.160559345703845,112.87591666666667,20351.02,-30.0268783459098,11.54666637433952,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2020,2020-01-01,0.6058804502496375,-39.411954975036245,106.77758333333333,20920.12,-33.80730762455452,14.665979697879884,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2021,2021-01-01,0.5790555651363168,-42.09444348636831,105.55533333333334,21638.69,-34.56499491930556,18.604558110981984,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2022,2022-01-01,0.5560031621200389,-44.39968378799611,104.83991666666667,22383.11,-35.008490209783346,22.68482383635526,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2023,2023-01-01,0.524845893859323,-47.5154106140677,103.2355,23349.0,-36.00308716116004,27.978996294753443,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Juguetes,2024,2024-01-01,0.49255693455536664,-50.744306544463335,101.64858333333332,24497.17,-36.986835654645034,34.27226984718597,2008,Salario mediano bruto anual,28191,76127,Clase,"09.2.1 Juegos, juguetes y artículos relacionados con las aficiones ",,12
Equipos audiovisuales,2008,2008-01-01,1.0,0.0,289.9146666666667,18244.4,-44.25805095384442,0.0,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2009,2009-01-01,0.8372969919374018,-16.27030080625982,250.18066666666667,18803.28,-51.897714820683206,3.0632961347043297,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2010,2010-01-01,0.7569145484340307,-24.308545156596928,228.73441666666668,19017.09,-56.02118945712029,4.235217381771927,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2011,2011-01-01,0.6640582056718519,-33.594179432814805,203.69625,19303.51,-60.83528260594048,5.805123764004283,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2012,2012-01-01,0.5992901901290782,-40.07098098709218,181.3289166666667,19040.98,-65.13585411306802,4.366161671526592,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2013,2013-01-01,0.5440190056220824,-45.59809943779176,164.5075,19029.66,-68.37011114979659,4.304115235359873,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2014,2014-01-01,0.4947578148153434,-50.52421851846566,151.45191666666668,19263.78,-70.88031068299661,5.587358312687707,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2015,2015-01-01,0.46010074890303193,-53.9899251096968,142.325,19466.49,-72.63514471616674,6.698438973054754,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2016,2016-01-01,0.4378866909511736,-56.21133090488264,135.21775,19432.62,-74.00165704861728,6.512792966608916,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2017,2017-01-01,0.41167463483083194,-58.832536516916804,129.72391666666667,19830.12,-75.05795744644033,8.691543706562,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2018,2018-01-01,0.3953846840999998,-60.46153159000003,126.15091666666666,20078.44,-75.74493884766385,10.052618885795074,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2019,2019-01-01,0.37645318358324376,-62.354681641675626,121.74125,20351.02,-76.59278631074676,11.54666637433952,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2020,2020-01-01,0.3531398085184811,-64.68601914815189,117.39550000000001,20920.12,-77.42834450396452,14.665979697879884,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2021,2021-01-01,0.34066472445175194,-65.9335275548248,117.13825000000001,21638.69,-77.47780601123146,18.604558110981984,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2022,2022-01-01,0.3161802919497722,-68.38197080502277,112.45941666666666,22383.11,-78.37740620138669,22.68482383635526,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2023,2023-01-01,0.289980238748082,-71.0019761251918,107.59133333333334,23349.0,-79.31339352565374,27.978996294753443,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos audiovisuales,2024,2024-01-01,0.27156786941978933,-72.84321305802106,105.71458333333334,24497.17,-79.67423661122503,34.27226984718597,2008,Salario mediano bruto anual,28191,79184,Subclase,"08.1.4.0 Equipo para la recepción, grabación y reproducción de sonido e imagen",Proxy de TVs.,12
Equipos informáticos,2008,2008-01-01,1.0,0.0,375.12850000000003,18244.4,-74.28935268716165,0.0,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2009,2009-01-01,0.8416707731793494,-15.832922682065064,325.40658333333334,18803.28,-77.69720536467084,3.0632961347043297,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2010,2010-01-01,0.7811447038606008,-21.885529613939923,305.44008333333335,19017.09,-79.06567414156139,4.235217381771927,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2011,2011-01-01,0.6806743387817707,-31.932566121822926,270.16316666666665,19303.51,-81.48349193653314,5.805123764004283,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2012,2012-01-01,0.6206267034565659,-37.93732965434341,242.97983333333332,19040.98,-83.34658977133016,4.366161671526592,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2013,2013-01-01,0.5712464979141245,-42.87535020858755,223.51416666666668,19029.66,-84.68073231282179,4.304115235359873,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2014,2014-01-01,0.5033987287926429,-49.66012712073571,199.39033333333336,19263.78,-86.33413740112358,5.587358312687707,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2015,2015-01-01,0.4494283308823198,-55.05716691176802,179.88649999999998,19466.49,-87.67089581879037,6.698438973054754,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2016,2016-01-01,0.4084363157039837,-59.156368429601635,163.19475,19432.62,-88.81491899294022,6.512792966608916,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2017,2017-01-01,0.37656386898150496,-62.343613101849506,153.5375,19830.12,-89.476809915016,8.691543706562,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2018,2018-01-01,0.35679649934097674,-64.32035006590233,147.29941666666667,20078.44,-89.90435717013374,10.052618885795074,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2019,2019-01-01,0.33348800471737305,-66.6511995282627,139.54583333333332,20351.02,-90.4357741285734,11.54666637433952,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2020,2020-01-01,0.31260366932380484,-68.73963306761952,134.46483333333333,20920.12,-90.78401692803153,14.665979697879884,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2021,2021-01-01,0.292117825208546,-70.7882174791454,129.96891666666667,21638.69,-91.09215914533728,18.604558110981984,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2022,2022-01-01,0.2705118148462862,-72.94881851537139,124.49650000000001,22383.11,-91.46722895439089,22.68482383635526,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2023,2023-01-01,0.2418726197551402,-75.81273802448598,116.11958333333332,23349.0,-92.04136808267813,27.978996294753443,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
Equipos informáticos,2024,2024-01-01,0.21444206094894083,-78.55579390510592,108.01308333333333,24497.17,-92.59697332845798,34.27226984718597,2008,Salario mediano bruto anual,28191,76127,Clase,08.1.3 Equipos de procesamiento de información,Proxy de software/equipo informatico.,12
